14.604000,16.059999,14.110000,14.446000,14.261000,16.400000,17.375000,16.705999,17.230000,17.284000
11.600000,11.429000,11.680000,11.425000,11.279000,15.102000,15.143000,14.972000,15.233000,15.272000
12.859000,12.197000,11.629000,11.509000,11.670000,15.177000,15.224000,15.232000,15.578000,15.298000
15.331000,15.840000,15.259000,14.878000,15.341000,17.968000,17.579000,19.650999,17.764999,18.058001
11.387000,12.561000,11.191000,11.654000,11.842000,14.684000,14.783000,14.732000,15.096000,14.539000
11.415000,12.516000,11.365000,11.297000,11.386000,15.158000,14.820000,14.665000,14.644000,14.791000
10.852000,10.810000,10.901000,10.741000,10.466000,14.348000,14.348000,14.302000,14.554000,14.306000
13.084000,12.566000,11.822000,12.210000,11.980000,16.409000,16.120001,16.767000,16.598000,15.894000
12.352000,12.967000,12.170000,12.619000,13.001000,17.650000,16.804001,16.952999,17.364000,17.789000
11.313000,12.161000,11.381000,11.217000,11.405000,15.030000,15.183000,14.734000,14.950000,15.179000
11.186000,11.206000,11.126000,11.085000,11.201000,14.615000,14.736000,14.528000,14.505000,14.694000
11.310000,11.578000,11.505000,11.162000,11.604000,14.421000,14.758000,14.432000,14.916000,14.909000
12.084000,12.256000,11.737000,11.922000,11.923000,15.494000,15.408000,15.282000,15.634000,15.424000
12.267000,13.372000,12.691000,12.340000,12.051000,15.793000,15.755000,16.417000,16.236000,15.858000
12.000000,12.677000,11.945000,12.001000,11.798000,15.769000,30.000000,17.090000,15.793000,16.549000
13.528000,16.205000,13.264000,13.623000,13.461000,17.979000,16.278999,16.267000,17.243000,18.125000
10.859000,11.055000,10.649000,11.022000,10.989000,14.901000,14.372000,14.480000,14.337000,14.446000
11.492000,12.145000,11.000000,12.139000,11.445000,14.474000,14.346000,14.499000,14.414000,14.523000
11.836000,12.387000,12.532000,11.777000,12.268000,14.578000,14.682000,15.314000,14.645000,14.553000
13.047000,18.146000,12.961000,14.143000,12.512000,16.523001,17.066000,16.768999,17.193001,16.228001
13.082000,13.945000,13.730000,14.078000,13.687000,30.000000,17.634001,16.343000,17.048000,16.639999
11.296000,11.223000,11.252000,11.050000,11.242000,16.059000,15.321000,14.780000,14.859000,15.753000
10.828000,11.249000,10.725000,10.769000,11.090000,13.904000,14.122000,13.930000,14.096000,14.046000
11.860000,11.884000,11.478000,11.471000,11.471000,15.015000,14.959000,15.029000,14.998000,15.030000
11.509000,12.319000,11.605000,11.616000,11.404000,15.351000,15.304000,15.297000,15.292000,15.274000
16.632999,17.261000,16.014000,15.627000,16.455000,16.393999,16.316999,16.507999,17.145000,16.715000
10.860000,10.841000,10.764000,10.904000,10.966000,13.851000,14.539000,14.272000,14.245000,14.118000
11.235000,11.031000,11.303000,11.084000,11.372000,15.084000,14.595000,14.667000,15.170000,14.912000
16.716999,16.107000,16.481001,16.170000,16.287001,18.871000,19.775000,19.882000,18.691999,17.516001
12.704000,13.795000,12.649000,12.527000,12.779000,17.872000,17.386999,16.361000,16.433001,15.586000
11.032000,11.858000,11.022000,10.940000,11.075000,14.355000,14.420000,14.973000,14.714000,18.475000
11.519000,11.429000,11.367000,11.540000,11.424000,14.771000,14.820000,14.858000,14.748000,14.845000
16.398001,14.027000,15.081000,14.613000,16.195999,17.663000,17.726999,17.632000,17.670000,17.888000
10.998000,12.853000,11.110000,10.980000,10.594000,14.506000,14.260000,14.210000,14.295000,14.295000
12.546000,13.120000,11.816000,12.019000,12.128000,14.856000,15.171000,14.632000,15.739000,15.297000
13.955000,15.820000,13.529000,14.323000,14.366000,15.991000,16.349001,15.907000,16.150000,16.065001
12.134000,12.126000,11.254000,11.536000,11.873000,14.911000,14.527000,14.808000,14.567000,14.462000
10.838000,11.126000,10.755000,11.000000,10.905000,14.041000,14.134000,14.264000,14.192000,14.213000
12.671000,13.124000,12.863000,13.025000,13.073000,17.152000,17.223000,17.761000,17.537001,16.631001
13.745000,16.961000,13.908000,14.174000,14.788000,15.763000,15.531000,15.830000,15.592000,15.995000
11.216000,11.439000,11.109000,11.077000,10.474000,14.692000,14.619000,15.292000,14.557000,14.931000
11.524000,12.013000,12.529000,11.681000,12.795000,14.641000,15.859000,15.445000,15.314000,15.188000
11.038000,12.160000,11.368000,11.268000,11.448000,14.716000,14.958000,14.649000,14.773000,14.917000
11.655000,13.081000,12.831000,11.696000,12.453000,16.796000,15.406000,17.964001,15.269000,17.238001
14.342000,15.505000,14.096000,13.431000,13.841000,17.601999,18.004000,17.962000,30.000000,17.606001
11.253000,11.912000,11.065000,11.209000,11.153000,14.897000,15.300000,14.234000,14.431000,14.827000
15.312000,11.261000,11.206000,11.562000,11.544000,14.787000,14.171000,14.427000,14.868000,14.678000
11.553000,11.800000,11.719000,11.276000,11.472000,16.131001,15.799000,15.192000,15.003000,15.868000
18.264000,22.121000,18.662001,19.028999,20.891001,19.981001,20.024000,19.059999,19.573999,19.754000
11.881000,12.301000,11.432000,11.481000,11.353000,14.679000,15.002000,15.204000,14.787000,14.853000
12.679000,15.145000,12.628000,11.989000,12.150000,15.329000,15.230000,14.968000,15.681000,14.908000
11.345000,11.820000,11.852000,11.228000,12.303000,14.639000,14.440000,14.720000,14.495000,14.527000
22.224001,27.212000,19.103001,36.007999,17.972000,15.986000,16.320999,15.508000,15.921000,16.172001
14.136000,15.344000,14.502000,30.000000,14.933000,18.739000,18.621000,19.218000,19.688999,19.836000
11.601000,11.843000,11.430000,11.571000,11.425000,14.925000,16.275999,15.348000,14.789000,14.708000
12.062000,13.980000,11.788000,12.079000,12.201000,15.370000,14.853000,15.362000,15.045000,14.878000
12.354000,13.617000,12.780000,12.661000,11.967000,14.980000,16.792999,15.240000,15.570000,15.908000
11.420000,12.049000,11.145000,11.221000,11.748000,14.399000,14.320000,14.625000,14.439000,14.405000
10.974000,12.416000,11.435000,10.782000,10.962000,14.976000,14.853000,15.086000,15.212000,14.465000
13.023000,11.915000,12.869000,16.895000,11.963000,16.450001,17.101000,16.164000,15.911000,15.744000
12.167000,12.099000,13.236000,12.668000,12.224000,16.084999,16.018999,15.542000,16.056000,17.083000
12.580000,13.200000,12.336000,12.137000,12.203000,15.921000,30.000000,15.701000,17.048000,15.836000
11.902000,11.488000,10.844000,10.769000,10.668000,15.726000,15.137000,15.843000,15.600000,16.202999
11.770000,11.077000,10.996000,11.237000,11.177000,14.725000,14.724000,14.224000,14.544000,14.625000
10.927000,10.844000,10.812000,10.782000,10.864000,13.958000,14.052000,13.971000,13.918000,14.021000
11.619000,12.680000,11.723000,11.950000,11.646000,14.682000,15.216000,15.265000,15.421000,14.806000
12.599000,14.083000,14.136000,13.274000,12.615000,15.165000,14.989000,14.986000,15.097000,15.218000
12.005000,12.934000,11.685000,14.905000,11.363000,15.734000,15.624000,15.843000,15.379000,15.256000
12.163000,13.260000,11.999000,11.956000,12.440000,16.870001,16.268999,16.174000,16.486000,17.457001
13.583000,12.645000,11.554000,12.914000,12.354000,15.589000,17.184999,15.546000,15.803000,15.760000
11.743000,13.772000,12.100000,11.798000,12.654000,16.635000,15.797000,16.128000,16.513000,16.153999
10.694000,10.892000,10.860000,10.792000,10.446000,14.192000,14.387000,14.926000,14.300000,13.999000
11.339000,13.441000,13.328000,13.977000,11.471000,14.290000,14.398000,15.309000,14.614000,14.146000
15.113000,13.061000,12.363000,13.133000,13.206000,14.690000,15.501000,14.917000,15.620000,15.135000
13.317000,13.761000,12.823000,13.049000,13.619000,15.586000,15.796000,16.032000,17.627001,15.933000
12.525000,14.800000,12.880000,12.976000,12.501000,15.544000,16.121000,15.659000,15.570000,15.359000
12.977000,13.642000,12.816000,12.796000,13.956000,14.948000,15.407000,15.163000,15.784000,15.196000
13.490000,13.977000,13.327000,14.481000,13.350000,30.000000,30.000000,18.570999,16.934000,16.719999
14.151000,12.841000,12.760000,13.167000,13.211000,15.542000,15.643000,15.313000,15.397000,15.464000
11.189000,12.825000,11.417000,30.000000,11.034000,14.583000,15.339000,14.718000,15.002000,15.454000
11.596000,12.119000,11.372000,50.001999,11.498000,15.549000,14.992000,15.425000,15.019000,14.856000
17.368999,17.000000,17.613001,17.886000,17.242001,19.020000,18.635000,30.000000,18.905001,30.000000
18.209000,20.167000,17.370001,20.198999,19.243999,17.010000,15.402000,16.761999,18.917000,15.984000
17.266001,16.049000,14.609000,15.691000,16.105000,16.601000,16.215000,17.219000,17.434999,16.027000
25.309999,22.103001,26.031000,17.292000,17.468000,15.802000,16.823999,17.087000,17.398001,16.454000
13.937000,16.180000,13.373000,13.760000,13.671000,15.226000,15.795000,14.698000,15.807000,16.090000
11.908000,11.442000,11.579000,11.796000,11.147000,16.509001,15.335000,15.935000,16.275000,15.291000
18.764999,18.840000,19.778999,17.882999,16.315001,18.843000,17.523001,18.282000,19.532000,18.205999
13.152000,13.699000,12.601000,13.398000,12.807000,15.728000,15.315000,17.900999,16.330999,16.298000
15.755000,19.620001,16.032000,16.150999,15.869000,19.447001,18.912001,17.405001,18.148001,30.000000
15.330000,13.640000,13.204000,13.946000,13.786000,16.509001,17.068001,16.701000,16.632999,16.451000
13.540000,22.159000,14.598000,14.528000,25.691999,14.756000,14.924000,15.719000,15.055000,15.046000
12.873000,13.537000,20.497000,25.653999,13.894000,16.004000,15.905000,15.531000,16.033001,16.122999
16.152000,18.426001,15.636000,15.297000,15.985000,15.674000,16.254999,15.837000,16.368999,16.069000
18.113001,31.434000,30.000000,17.665001,18.378000,19.004000,18.150999,17.809000,18.565001,18.107000
14.701000,15.180000,12.921000,15.122000,16.047001,15.642000,15.965000,16.711000,16.195000,15.885000
15.262000,17.959999,15.104000,14.984000,14.966000,15.589000,15.280000,14.988000,15.060000,15.642000
19.229000,16.834999,16.004999,16.576000,16.462999,16.146999,15.909000,16.468000,16.641001,15.711000
13.240000,12.570000,12.959000,12.633000,11.880000,16.412001,15.601000,15.916000,16.073999,15.321000
12.979000,12.501000,12.721000,13.800000,12.893000,17.392000,14.605000,30.000000,18.056000,19.140000
12.550000,13.886000,13.678000,13.241000,30.000000,16.337999,15.352000,15.715000,16.284000,15.713000
18.416000,18.169001,18.113001,30.000000,18.702999,18.490000,19.107000,18.535999,18.274000,18.278000
12.076000,13.767000,12.484000,14.815000,12.013000,15.122000,14.329000,14.797000,14.398000,14.035000
13.716000,15.761000,14.138000,15.088000,14.007000,16.719999,16.041000,16.146000,15.811000,16.084999
13.221000,14.113000,13.272000,13.178000,13.945000,16.659000,15.257000,16.419001,16.346001,16.739000
30.000000,10.406000,10.827000,10.580000,10.827000,14.410000,14.981000,14.501000,14.331000,14.298000
14.422000,16.700001,14.327000,14.837000,14.090000,15.967000,16.049999,16.500999,15.397000,15.797000
17.580000,16.660000,12.603000,12.412000,12.174000,16.042999,14.535000,15.226000,14.671000,14.835000
19.851000,18.662001,30.000000,17.907000,18.167999,21.690001,19.298000,18.551001,18.190001,18.664000
12.563000,13.221000,12.294000,15.864000,12.074000,14.628000,14.633000,14.478000,14.494000,15.571000
14.251000,14.959000,15.086000,15.134000,15.266000,16.124001,16.169001,15.321000,15.444000,15.621000
16.066000,16.163000,14.456000,15.307000,21.302000,15.849000,16.406000,16.141001,15.760000,16.101999
17.000000,15.160000,18.533001,15.407000,15.318000,15.556000,14.824000,15.304000,15.909000,15.348000
12.731000,14.355000,13.856000,13.198000,13.986000,15.143000,30.000000,15.135000,15.618000,15.570000
14.848000,16.618999,15.962000,15.361000,15.130000,15.929000,15.532000,16.669001,16.347000,17.712000
11.418000,30.000000,12.396000,11.750000,12.100000,16.271000,15.625000,15.881000,16.806999,15.917000
15.981000,17.521999,16.965000,22.636000,17.142000,16.223000,22.000000,17.211000,16.048000,17.339001
17.034000,19.169001,16.434999,15.752000,17.756001,15.643000,15.544000,15.625000,15.521000,15.401000
15.999000,16.931999,17.267000,16.438000,15.635000,15.703000,15.020000,15.721000,15.564000,15.362000
24.321000,17.160999,16.627001,19.478001,19.400999,16.552999,16.753000,17.330000,16.903999,16.649000
13.560000,16.115000,13.002000,13.442000,12.726000,14.878000,15.290000,15.452000,30.000000,15.574000
14.509000,19.700001,19.671000,17.084999,13.740000,14.897000,15.795000,14.734000,15.370000,14.583000
12.800000,16.400999,11.913000,12.063000,12.506000,15.059000,50.001999,15.532000,14.935000,15.176000
23.440001,24.423000,21.035000,16.075001,16.931000,19.430000,16.608999,18.169001,14.612000,17.143999
14.047000,18.219999,14.803000,17.285000,13.833000,14.775000,15.705000,16.278000,15.003000,16.510000
15.135000,23.420000,12.963000,14.283000,14.056000,15.030000,15.134000,15.913000,14.820000,14.739000
10.937000,11.231000,10.956000,10.744000,10.867000,14.146000,13.999000,14.124000,30.000000,14.020000
19.111000,50.000999,16.490999,16.370001,30.000000,16.021000,15.852000,16.242001,16.971001,15.476000
16.287001,16.940001,16.052000,15.316000,15.000000,14.823000,14.564000,15.581000,14.653000,14.535000
19.907000,19.246000,17.389000,16.900999,17.849001,17.486000,15.468000,15.045000,15.428000,15.641000
16.811001,23.600000,16.804001,18.605000,16.202000,16.362000,16.159000,16.309000,15.941000,16.358999
12.484000,15.400000,13.421000,13.889000,30.000000,15.665000,15.668000,15.706000,15.898000,15.579000
16.802000,19.841000,15.625000,15.760000,14.637000,16.386999,17.100000,16.152000,16.214001,15.835000
16.381001,30.000000,19.306999,17.266001,15.132000,16.622000,18.385000,16.999001,15.479000,16.857000
16.681999,30.000000,17.573000,26.834000,22.577000,15.619000,15.577000,15.588000,15.962000,15.999000
15.912000,15.880000,16.150999,15.195000,16.627001,15.043000,14.929000,15.080000,15.437000,15.126000
14.474000,15.283000,14.324000,14.187000,14.636000,14.981000,15.410000,16.527000,14.873000,14.727000
21.039000,20.612000,15.760000,18.291000,19.830000,18.027000,17.556000,16.691999,16.851000,17.118000
13.357000,14.322000,12.601000,13.263000,14.067000,30.000000,16.618000,17.707001,16.252001,16.813999
16.232000,18.681000,16.721001,15.276000,15.458000,16.120001,15.714000,17.061001,16.316999,14.941000
17.726999,30.000000,17.725000,30.000000,17.507000,16.927999,17.275000,16.740000,16.948000,16.715000
18.739000,21.181999,21.065001,17.716000,19.070999,17.063000,16.813999,14.994000,15.561000,15.347000
15.031000,15.683000,14.979000,15.137000,17.378000,14.524000,14.528000,14.678000,15.459000,14.516000
14.175000,16.118999,15.033000,14.766000,16.396999,15.245000,15.912000,15.521000,15.862000,15.282000
14.895000,15.980000,16.913000,15.810000,15.483000,14.833000,15.525000,14.779000,15.418000,14.979000
15.669000,17.780001,16.250000,15.594000,16.957001,15.764000,16.875000,18.261000,30.000000,17.725000
12.437000,12.552000,11.851000,13.881000,12.327000,14.936000,30.000000,15.162000,14.753000,14.854000
24.579000,50.002998,15.800000,19.299999,23.305000,20.346001,19.474001,18.353001,20.044001,19.775000
15.469000,17.141001,14.003000,14.784000,13.720000,15.730000,16.368999,16.468000,30.000000,15.648000
12.532000,15.121000,15.636000,14.478000,15.059000,16.924000,14.884000,30.000000,15.975000,15.118000
20.441000,18.176001,20.827999,20.500999,20.382000,16.014999,15.953000,16.389000,15.876000,17.226000
29.441999,25.041000,36.013000,18.337000,16.796000,16.666000,17.174999,16.320000,17.231001,16.823999
15.890000,16.202999,16.774000,16.236000,15.726000,14.986000,15.754000,14.540000,15.485000,15.656000
13.973000,16.802000,14.873000,15.035000,30.000000,16.087000,16.087000,17.264999,16.770000,16.620001
29.184999,19.485001,15.391000,21.007000,29.285999,17.907000,16.857000,18.045000,16.766001,30.000000
14.196000,15.802000,14.803000,15.158000,15.386000,14.934000,15.299000,15.841000,30.000000,15.669000
18.524000,27.520000,19.466000,18.025999,30.000000,16.792999,16.490000,17.632000,16.556000,16.077999
12.909000,15.164000,16.163000,30.000000,13.567000,16.541000,16.441000,16.653000,16.974001,16.534000
15.451000,20.139999,19.943001,17.219999,18.011999,14.829000,15.229000,15.006000,15.932000,15.600000
20.941999,19.646000,19.305000,16.535000,18.917999,14.869000,15.036000,14.933000,15.105000,14.912000
13.258000,15.107000,15.337000,15.740000,13.743000,15.810000,15.778000,15.505000,30.000000,16.094999
28.586000,26.844000,23.690001,18.660999,32.723999,19.713000,16.926001,16.650999,16.752001,17.129999
15.865000,16.523001,16.399000,16.773001,16.294001,16.066000,16.487000,30.000000,17.527000,17.393999
16.944000,17.660000,18.822001,17.888000,17.587999,15.447000,15.161000,16.542000,16.235001,16.054001
16.011999,17.160000,16.195999,15.763000,30.000000,15.202000,15.261000,15.228000,15.500000,15.238000
18.950001,23.980000,25.054001,17.344999,17.808001,14.664000,14.629000,14.966000,16.642000,14.950000
15.010000,30.000000,15.410000,14.018000,16.681999,14.746000,15.256000,15.075000,14.992000,15.701000
14.607000,15.732000,17.080999,15.692000,16.318001,16.737000,16.212999,15.998000,14.614000,15.813000
19.944000,21.059999,21.424000,20.622000,20.729000,16.219000,16.200001,17.959999,16.316999,16.389999
22.857000,14.317000,30.000000,30.000000,30.000000,16.193001,20.672001,16.990999,16.174999,16.535999
15.365000,15.820000,15.949000,14.965000,30.000000,15.505000,14.935000,15.234000,15.410000,15.123000
18.311001,31.893999,19.757000,50.001999,33.422001,17.996000,17.879000,17.972000,17.728001,18.350000
11.739000,12.190000,11.116000,11.025000,11.011000,15.385000,30.000000,15.540000,15.123000,30.000000
22.070000,24.900999,23.708000,19.171000,18.436001,16.330000,16.767000,15.862000,16.247000,18.084999
24.184999,36.200001,33.867001,24.761999,32.020000,30.000000,18.117001,17.473000,17.818001,17.503000
19.577999,17.716999,17.528999,16.454000,18.561001,14.622000,15.775000,16.941999,16.466999,15.178000
17.059999,25.559999,16.683001,27.136000,21.893000,17.139999,16.996000,18.912001,17.627001,16.709999
18.746000,20.698000,17.448999,18.089001,17.128000,15.852000,16.028999,15.870000,15.641000,15.668000
24.393000,23.480000,17.461000,23.444000,30.000000,18.121000,25.386000,17.764999,16.287001,17.874001
33.340000,22.457001,21.528000,23.579000,30.000000,14.222000,14.900000,14.676000,14.363000,14.601000
15.883000,20.719999,22.628000,16.020000,14.889000,15.964000,14.707000,18.517000,14.627000,14.665000
17.150999,20.320000,16.951000,20.083000,17.735001,14.848000,14.901000,15.400000,17.153999,14.851000
19.191000,30.000000,18.084999,18.558001,23.878000,14.832000,15.273000,14.787000,15.132000,15.543000
17.829000,22.219999,23.003000,14.265000,15.486000,15.351000,15.385000,15.792000,15.455000,15.226000
19.360001,26.018999,17.518999,16.979000,18.785999,15.970000,30.000000,15.952000,30.000000,15.990000
21.176001,21.059000,19.905001,19.631001,25.250999,16.570000,17.636000,17.483000,18.056999,17.520000
30.000000,23.962000,20.462999,16.099001,22.096001,16.031000,15.876000,17.186001,16.098000,15.739000
17.042000,21.009001,17.205999,20.500000,16.912001,15.363000,15.151000,14.864000,30.000000,14.816000
13.837000,15.002000,12.903000,14.276000,13.720000,16.339001,16.167000,50.002998,16.555000,16.037001
17.247999,19.410999,20.931000,16.992001,19.177999,20.684999,30.000000,30.000000,21.674999,30.000000
15.560000,50.020000,15.796000,22.881001,15.835000,14.852000,14.854000,14.831000,15.065000,15.478000
23.771999,23.597000,20.093000,40.339001,20.313000,18.430000,30.000000,20.886000,20.490999,20.266001
21.622999,22.811001,18.132000,21.415001,17.094000,14.830000,15.824000,15.627000,15.234000,15.219000
30.000000,19.780001,23.009001,17.695999,18.476999,14.504000,14.497000,14.378000,14.398000,14.737000
17.025999,32.119999,16.482000,20.587999,15.644000,15.598000,15.124000,15.073000,14.509000,14.871000
22.167000,18.733999,24.987000,14.278000,19.673000,15.758000,16.097000,16.002001,16.174999,16.010000
20.868000,20.222000,19.193001,17.430000,21.514000,15.631000,13.960000,15.118000,14.068000,14.424000
17.844000,24.680000,19.318001,17.336000,18.693001,16.149000,17.080000,16.427999,16.850000,17.563999
21.816999,22.181000,23.496000,34.195999,22.004999,16.016001,30.000000,30.000000,30.000000,16.257000
19.146999,23.740000,18.341999,17.986000,18.139000,15.006000,15.545000,15.016000,15.708000,14.643000
17.979000,24.940001,27.143000,30.000000,21.284000,16.312000,16.127001,16.351000,17.437000,16.041000
20.798000,20.889000,19.368000,30.000000,20.455999,16.931000,30.000000,15.541000,30.000000,16.733000
17.582001,30.000000,19.218000,16.634001,50.001999,19.396000,19.485001,20.416000,19.094999,18.406000
13.442000,14.776000,19.118000,23.829000,12.752000,30.000000,16.673000,30.000000,16.815001,30.000000
20.867001,23.180000,29.552000,22.436001,16.396000,15.125000,14.798000,15.595000,15.824000,15.097000
24.572001,19.900000,22.730000,26.521999,21.000000,16.364000,15.849000,17.200001,15.513000,16.531000
26.606001,22.382000,20.062000,20.454000,13.883000,15.107000,15.136000,14.820000,15.845000,14.872000
20.147000,24.000999,22.802999,22.948000,22.115999,16.572001,15.095000,15.674000,15.580000,16.642000
17.257000,20.657000,19.990000,25.559999,18.665001,19.315001,18.167999,30.000000,16.704000,30.000000
30.000000,50.000999,20.919001,30.000000,30.000000,30.000000,19.778999,19.229000,19.736000,19.539000
21.740999,38.944000,21.065001,18.700001,22.745001,19.844000,23.974001,50.000999,17.775000,21.518999
20.980000,28.922001,20.253000,19.528000,20.841000,16.319000,15.383000,15.528000,15.871000,16.160999
30.000000,20.752001,30.000000,14.895000,12.281000,15.890000,16.319000,15.422000,15.496000,15.267000
20.351999,28.344000,25.881001,34.382000,28.094000,30.000000,20.597000,50.002998,30.000000,30.000000
15.143000,26.233000,16.799000,16.281000,39.817001,15.346000,15.641000,16.559000,15.088000,15.266000
18.061001,25.040001,26.745001,18.659000,22.538000,16.813000,30.000000,16.177999,15.716000,16.006001
17.625000,20.542999,25.757999,30.000000,20.622000,16.462999,16.577000,16.724001,17.180000,15.968000
30.000000,30.000000,28.629999,30.000000,30.000000,16.673000,16.518999,17.118999,16.511000,16.885000
15.561000,16.561001,14.670000,24.612000,15.212000,50.001999,16.580999,17.459000,15.258000,15.904000
15.012000,18.540001,14.898000,15.236000,14.946000,50.000999,17.464001,18.937000,17.594000,30.000000
20.622000,24.240000,22.847000,23.291000,17.559999,17.298000,16.159000,17.386999,16.139999,16.476999
30.000000,16.518999,18.662001,16.982000,19.422001,15.177000,14.930000,30.000000,15.980000,15.469000
20.740000,24.785000,25.587999,26.087000,15.294000,14.187000,14.196000,14.378000,14.033000,14.132000
16.063000,19.020000,16.003000,16.587999,15.424000,15.326000,30.000000,19.743999,16.285999,30.000000
16.485001,50.014000,18.259001,23.840000,30.000000,16.040001,15.926000,20.920000,16.371000,15.742000
23.184000,34.394001,30.000000,20.103001,35.005001,18.200001,17.864000,16.330999,16.761000,17.520000
30.000000,23.829000,24.500000,22.809000,20.268999,15.297000,14.888000,16.445000,15.109000,14.909000
15.959000,30.000000,20.277000,50.001999,42.657001,18.282000,18.993999,19.431000,18.985001,18.205000
30.000000,30.000000,30.000000,30.000000,20.482000,30.000000,30.000000,30.000000,50.005001,30.000000
12.759000,13.085000,11.396000,11.389000,11.626000,15.207000,30.000000,50.001999,15.129000,30.000000
19.214001,15.521000,20.629999,14.711000,19.466999,17.379000,16.431999,17.756001,16.400999,50.000999
30.000000,19.980000,17.396999,30.000000,18.533001,15.275000,14.601000,16.254999,15.333000,15.720000
23.254000,17.787001,18.209000,18.676001,30.000000,16.049000,30.000000,30.000000,16.907000,17.063999
18.225000,50.000999,20.239000,18.875999,22.620001,30.000000,16.288000,15.311000,16.368999,16.534000
20.516001,30.000000,42.206001,24.014999,24.846001,30.000000,17.917000,16.499001,30.000000,15.904000
21.409000,50.002998,22.600000,23.886000,23.030001,30.000000,17.424999,30.000000,30.000000,17.662001
30.000000,50.004002,30.000000,43.672001,30.000000,24.006001,18.903999,31.250999,23.558001,24.341999
30.000000,20.260000,19.340000,18.438999,19.243999,15.205000,15.087000,30.000000,15.342000,14.960000
15.720000,30.000000,16.170000,16.165001,27.148001,15.994000,16.089001,50.001999,16.181999,15.667000
20.830999,28.848000,25.834000,28.966000,28.944000,16.475000,19.851999,22.636000,19.236000,30.000000
21.129999,35.851002,30.000000,30.000000,37.187000,18.853001,17.129999,18.840000,18.336000,19.389999
30.000000,29.004999,21.952999,18.112000,20.642000,17.235001,16.863001,30.000000,30.000000,16.679001
19.191999,33.457001,22.945000,20.709999,22.233000,14.746000,14.627000,15.133000,14.728000,14.576000
27.167999,25.205999,23.191999,44.692001,30.809000,15.711000,17.304001,17.267000,15.788000,15.845000
30.000000,30.000000,30.000000,30.000000,30.000000,17.205999,16.462999,17.757000,16.632999,17.400999
33.016998,23.900000,20.372000,23.046000,22.487000,14.548000,14.459000,14.820000,15.932000,16.139999
25.340000,24.375000,20.979000,38.653000,24.101000,30.000000,18.160000,17.964001,18.259001,50.000999
30.000000,30.000000,15.032000,30.000000,26.865999,15.425000,15.439000,15.207000,15.548000,15.137000
24.072001,39.259998,23.927999,30.000000,21.103001,15.026000,14.814000,16.341000,15.545000,15.121000
32.342999,25.631001,29.193001,21.558001,25.907000,50.002998,30.000000,30.000000,18.184000,21.563000
